pf,n,k,p,L,G,r,lda,p_wy,s_wy,p_xy,s_xy,p_wx,s_wx,ami_yx,ami_xw,ami_yw,init_err,bcs_err,minc,maxc,cs_err
100,200,8,10,100,1000,0.2,25,0.42531542097794239,0.37509166262213361,0.98115602592757112,0.95990748854422836,0.44151478379249243,0.40418301776238608,0.3873113022641354,0.18523174853592844,0.097034014389872608,0.38708275049671481,0.43045676014255263,2.6484089214018347e-05,0.17552765258883818,1.0
100,200,8,10,100,1000,0.2,25,0.39956830010558009,0.41229910269876086,0.96277580465883772,0.94010812258663978,0.37808925281208605,0.39892374416038456,0.30965155184103288,0.053110866509719877,0.05722405831260205,0.40205079390331078,0.43447726603329218,4.0088752852107667e-05,0.16759185193085058,1.0
100,200,8,10,100,1000,0.2,25,0.41644161290848603,0.42620535700211193,0.96583281088744077,0.94213587913361696,0.41359803658285821,0.44410372436634121,0.29321680919837501,0.091825230610722328,0.058552975370802902,0.37199920756062921,0.39505163181310621,3.8058119238293386e-06,0.1559694082947618,1.0
100,200,8,10,100,1000,0.2,45,0.29548970091190607,0.29615551439547866,0.98457337205567697,0.96795169987436724,0.33781020575858123,0.36489442854602794,0.37143829994224914,0.16340506290901488,0.065240911944186408,0.14721030320059603,0.35044747635528573,1.1187218486252704e-05,0.15010884157132587,1.0
100,200,8,10,100,1000,0.2,45,0.45563802566636435,0.4578753713726228,0.97435544644622551,0.95360183439059343,0.45104105772897674,0.46594506275833941,0.27991456203186982,0.077017944117098974,0.050322461987674573,0.18412939182272747,0.33914113276572344,1.2977405818848098e-06,0.13801770749053666,1.0
100,200,8,10,100,1000,0.2,45,0.36231791468301022,0.38248915876515654,0.97876220212671927,0.96140789458771048,0.37460639105059279,0.41339813530908281,0.32825511738567359,0.064218697596396743,0.057325439322894203,0.21345839869207517,0.36672155374545667,1.4409467013476451e-05,0.16418677897798417,1.0
100,200,8,10,100,1000,0.2,45,0.39177841381983769,0.39585884027313029,0.97659580225786702,0.959917938696077,0.38947060573743308,0.40249159345394714,0.32054268422014254,0.20823613420902262,0.04734948356871066,0.20475497250415831,0.36661286120414027,1.563922027780773e-05,0.15027347660522183,1.0
100,200,8,10,100,1000,0.2,45,0.39711451963915012,0.39930184565641602,0.98017321210453545,0.96232711243425895,0.38716241460661638,0.40853201375806425,0.35598220910274353,0.134028455489411,0.022978594782158742,0.22714854214039493,0.37571272195725902,6.4059253594983545e-06,0.13725979088421281,1.0
100,200,8,10,100,1000,0.2,65,0.38670101154255976,0.41302828300022149,0.97133092694883072,0.94943104795633892,0.41333775417784513,0.45628542980401354,0.36893633169114465,0.21818856183097093,0.098138096276164002,0.06305620731509276,0.33236951363647049,1.1020359518276734e-06,0.12249959354100515,1.0
100,200,8,10,100,1000,0.2,65,0.27691372718566054,0.29267488419093907,0.97922236234887094,0.96229985616344216,0.29824475319801436,0.33329118120748108,0.35041965870142705,0.11989144089766904,0.02660869907109463,0.1308767129209879,0.3595936059237379,1.1641704842357825e-05,0.13180970049330121,1.0
100,200,8,10,100,1000,0.2,65,0.3000544671491836,0.30550863512426168,0.97729998241324967,0.96165414711355279,0.33284955468105037,0.35692675855107492,0.34439025911812166,0.21494009271849865,0.028462807888585708,0.14290986706476227,0.41955956663112992,6.0505970447266577e-05,0.13194591568276137,1.0
100,200,8,10,100,1000,0.2,65,0.44821157844439141,0.44509020116786746,0.96797656441663449,0.94703120986030631,0.42427511209369717,0.43012187706231786,0.33737968459349577,0.12735387229935199,0.057156354264974146,0.08499591340931556,0.34217922263227052,5.2337609042218958e-06,0.13105183053516922,1.0
100,200,8,10,100,1000,0.2,65,0.35056614882520543,0.37004952027885007,0.98042802736265677,0.96356408494975121,0.38770859218896425,0.4355181921682364,0.42569650672796211,0.14422772757594524,0.057032235318270098,0.052283294371608169,0.28918938674101247,1.5754435630954688e-05,0.12399112165648229,1.0
100,200,8,10,100,1000,0.2,85,0.33984589799500697,0.36109563388237403,0.9797420592230931,0.96469818852164579,0.35423720392225544,0.38737348614549888,0.34636897241442838,0.094374352758916494,0.09274450567533099,0.38718448786590387,0.37831582873705172,4.5379194297923142e-05,0.14957545608245326,1.0
100,200,8,10,100,1000,0.2,85,0.28568817291184589,0.28242356509095673,0.97110176802432446,0.9524857358231863,0.27837385743694787,0.28921121907044162,0.39896230285778894,0.090953111589709298,0.053808444871339296,0.039719971229511097,0.31779135184949625,1.8045401536381789e-06,0.15362333622132929,1.0
100,200,8,10,100,1000,0.2,85,0.40593798288462724,0.38551381848965094,0.97883377541691652,0.95901263531012693,0.42599605375457927,0.42519196578347912,0.45733730559492353,0.10297952498478342,0.044957995328445882,0.087022054867063159,0.40029613173315859,2.8406385523815914e-06,0.12967348936265355,1.0
100,200,8,10,100,1000,0.2,85,0.3559509800132572,0.37474891547019501,0.97140623673175275,0.94791708217301107,0.35379087929283815,0.39067723534651072,0.30173830517159084,0.089896204768402724,0.017081541438828157,0.30095896295862901,0.40484551672191615,2.2375244945749273e-06,0.13827010646546278,1.0
100,200,8,10,100,1000,0.2,85,0.37554394868430385,0.3776046947444392,0.98059313129591907,0.96444155235362006,0.399098999808852,0.42280291516746088,0.35542807408205612,0.13177889057588316,0.038754142728297289,0.040992117645870518,0.30945130114673647,2.3978112850819855e-05,0.11858344572097079,1.0
50,200,1,10,100,1000,0.2,5,0.83516250420049287,0.83035535070418764,0.97148175238302581,0.96908952467558374,0.85584992471360455,0.84784277405918906,0.39880673572007513,0.36482496751681115,0.23363126084025992,0.54022805597409129,0.53236259943195641,1.4195586780507696e-05,0.2795511833968114,1.0
50,200,1,10,100,1000,0.2,5,0.88875844599768872,0.89412441365244888,0.94236485878475762,0.94261821738399598,0.86517457718511859,0.86170985620864926,0.35643741494538833,0.52349425568884211,0.21818639166437223,0.5325665328401038,0.52391622156174777,5.0165000531343651e-06,0.28175165464002239,1.0
50,200,1,10,100,1000,0.2,5,0.79750286443415819,0.80852829051112884,0.9797255327040193,0.98091477317044085,0.8336466562730851,0.84545533132704254,0.49071049450187759,0.40395260226255275,0.22429999763987729,0.49741023418393882,0.48920092126573611,1.7770171792941269e-06,0.3293555063062783,1.0
50,200,1,10,100,1000,0.2,5,0.8182642356129064,0.82417063575509864,0.97940162797372421,0.9806177786564565,0.87157725964471577,0.87928091517988538,0.30447277057234612,0.35672911745596519,0.18371001607065116,0.48384421612917172,0.46083196527039794,4.03731781718486e-05,0.26423152022437191,1.0
50,200,1,10,100,1000,0.2,5,0.85448594089956964,0.87271785855657469,0.88287160940811138,0.89945404208983781,0.83346076189528417,0.83737392992483695,0.43142246952999719,0.42001774767018446,0.18500675793290533,0.57298026552392756,0.57133127018161556,2.6560945446618689e-05,0.34495105567703566,1.0
50,200,1,10,100,1000,0.2,25,0.81347568334960851,0.82825567218916829,0.9767259379161789,0.976170460118297,0.84363039424099884,0.85850234045257179,0.44979431034162087,0.19622171028121183,0.12031040365575615,0.021551773014927278,0.012641641104666701,9.5402902097196929e-06,0.15829770954302114,1.0
50,200,1,10,100,1000,0.2,25,0.80737042600133369,0.81116489894818666,0.98410600258958603,0.98175791459925588,0.8599523127507066,0.87263922567072882,0.53217337718195779,0.35458275739175693,0.22071089286985565,-0.036167561594209641,-0.051648293414287894,4.4932964913257933e-06,0.13372216751425481,1.0
50,200,1,10,100,1000,0.2,25,0.84075981144929168,0.83729577419612211,0.97587028509031115,0.97086071651306294,0.87850300616596233,0.88566831647452171,0.37456939857966753,0.3533714904222387,0.12110743014129244,-0.030768502824296107,-0.038785701740836398,2.085425784725814e-06,0.13753852767599539,1.0
50,200,1,10,100,1000,0.2,25,0.79276891409840045,0.79931548775903694,0.98521237561910968,0.98136784543982247,0.8545280509023222,0.87260428316791971,0.42160894585426179,0.11935562140233216,0.087978019662246651,-0.16308107949214667,-0.16489813511637719,1.4130756844421555e-05,0.12731222937084841,1.0
50,200,1,10,100,1000,0.2,25,0.85681729095787584,0.87359159319646529,0.97778673956481732,0.97826343947400984,0.8766902881563452,0.88770465402304088,0.50981674952331379,0.38997523029995185,0.18126502274376444,0.0050018144952342913,0.013074899562186215,2.5752570285364484e-05,0.16371597146690864,1.0
50,200,1,10,100,1000,0.2,45,0.85045068136868751,0.87255117610016297,0.93549116184728776,0.9501862600597627,0.88482722500350997,0.90081674344834106,0.41618095069960331,0.38946389480448956,0.13385750988023865,0.084681394139464738,-0.022077546120767844,3.6297787549433025e-05,0.20539907554073122,1.0
50,200,1,10,100,1000,0.2,45,0.85859805038981785,0.86653480156775409,0.97500481878623868,0.97429191428981587,0.87999922687725141,0.87677633454206305,0.47470979284771975,0.36824708569869141,0.17013118617655532,-0.00062777351391662961,-0.062247510974195785,2.4949545094909986e-05,0.16438286019209813,1.0
50,200,1,10,100,1000,0.2,45,0.91734835190783748,0.93017795917829849,0.95824994309113898,0.95822592590394395,0.88129620871426295,0.89478808738806304,0.41788686342107584,0.07405944329358681,0.066331832654691017,0.0048124713358189686,0.058186231320232817,2.6520078467817676e-05,0.17702189627211473,1.0
50,200,1,10,100,1000,0.2,45,0.78858623669310302,0.77967753109422044,0.95130328899816963,0.95123903028407553,0.84258343864600238,0.84790427509498889,0.33606665136391722,0.082724950731021665,0.063023946747453499,0.053761665568287875,0.036500516279396322,4.8178058631442866e-07,0.13892448877137498,1.0
50,200,1,10,100,1000,0.2,45,0.80290816482701322,0.82019345138686151,0.97957247071184372,0.98098139344503243,0.85731834487593783,0.87482178541567102,0.57716570431868519,0.34982028019025552,0.25558449641571757,-0.059167571349282966,-0.072386562349084471,1.3340010849183237e-05,0.16238841648164326,1.0
50,200,1,10,100,1000,0.2,65,0.86753170231537957,0.89946346423810186,0.93656900333365856,0.95154596084533216,0.86008222566407611,0.87976292395936928,0.371683325722934,0.23068588363375916,0.14868180717136048,0.34066836329977945,0.15911747346466032,3.866227005921985e-05,0.17684861435475874,1.0
50,200,1,10,100,1000,0.2,65,0.78243148687748654,0.77187568804964268,0.97593325014530452,0.97154567538657377,0.82262125852914791,0.82488301538438524,0.49598605683103308,0.49205513103665899,0.1602190221481434,0.59939126977433199,0.23156934741721069,7.8964601050168781e-06,0.19150257126638648,1.0
50,200,1,10,100,1000,0.2,65,0.8932554206417973,0.90229868949197178,0.95384532598153726,0.95535016615354584,0.87108112309668184,0.88604303658037364,0.46497740841141055,0.1208419125236659,0.091913878738620586,0.20474062545265892,0.18289120763341415,6.8174110878782557e-06,0.21983479536759765,1.0
50,200,1,10,100,1000,0.2,65,0.78396585559798937,0.79352173837129403,0.97554887451149797,0.97513531267879405,0.84175850229455418,0.85618291753939513,0.30842745147103195,0.31761915354851833,0.29724668011418875,0.4814823174338142,0.14903752995859243,1.0060400519096291e-05,0.12681109235625276,1.0
50,200,1,10,100,1000,0.2,65,0.79745296316936931,0.7870327454176963,0.98112118510958168,0.98060713446047454,0.82869556934082655,0.82988257637708285,0.4395067402152294,0.30145382672919635,0.13614797368887749,0.54751648563706778,0.065434784515418065,1.4481450735459589e-05,0.15323699146956193,1.0
50,200,1,10,100,1000,0.2,85,0.80617897291004315,0.79268452912556786,0.96667304372204288,0.96465476668976924,0.84720732311382219,0.84640216705397675,0.29547827574110008,0.34044667493656172,0.14975142009923872,0.50018627828055884,0.22016094542867848,1.7783667593640473e-05,0.16171653726920443,1.0
50,200,1,10,100,1000,0.2,85,0.78697258342622056,0.80954814171587819,0.9564474349961879,0.97031361184565279,0.86000369050229708,0.87322504035355408,0.37291423420462094,0.055422048053354336,0.075736641540210217,0.66098098242182124,-0.060418312647915196,7.4351717417320273e-06,0.13682672376178528,1.0
50,200,1,10,100,1000,0.2,85,0.82311332319068164,0.84853812149024566,0.94775885386445946,0.9588757424304456,0.85748710643184312,0.86930644683725156,0.52954832317102107,0.34587305005051883,0.214846151835382,0.66019055886700251,0.10364533012997712,1.6072416777479503e-06,0.15965859871945909,1.0
50,200,1,10,100,1000,0.2,85,0.84832371004647877,0.86959876208458464,0.95990713579816156,0.96267459414915335,0.83508718572275997,0.85308372161410129,0.41210619532143905,0.093992183927399109,0.13176808989297806,0.43059102683960848,0.09074280919872868,8.2630258635418841e-06,0.22386644706958669,1.0
50,200,1,10,100,1000,0.2,85,0.87579502592334879,0.90100297433760534,0.93504276291784816,0.94274264901139848,0.87290312706100515,0.88934179960760618,0.31984475199729245,0.35808869037669655,0.15649762124986036,0.41010827895096391,0.31187264721932462,1.2022433664271581e-05,0.18629473477931213,1.0
50,200,2,10,100,1000,0.2,5,0.6778822862947721,0.6688308024409988,0.92209289078861667,0.90873280362568654,0.64447820656789812,0.64496629218753909,0.36491138074942175,0.21794836008597909,0.087439684790818831,0.49150298531333192,0.47009784434669311,9.420604500709473e-06,0.15876240266632125,1.0
50,200,2,10,100,1000,0.2,5,0.61215871368313579,0.62392272346760214,0.96925497584212172,0.96069126338768862,0.66944477692295268,0.6889606438305409,0.48096984614960314,0.32852160425203336,0.12127105501112861,0.47144598251698955,0.4381610893126725,1.6956893148956098e-05,0.20389841470763903,1.0
50,200,2,10,100,1000,0.2,5,0.78466409905710321,0.79074812013958407,0.87428994111938185,0.85561450747877521,0.67043789243864027,0.67208053077975449,0.28739101285940449,0.20182826770436535,0.13760610192571177,0.48538694498861357,0.45419760432335976,1.7895165705938965e-05,0.25891117416215104,1.0
50,200,2,10,100,1000,0.2,5,0.69152308771789828,0.68233556845646848,0.89991023430961115,0.8844066722567272,0.63344420327494666,0.63008837767671699,0.37572797109680822,0.17668829644799044,0.15118599805915275,0.45874297985089629,0.44776716639376057,4.8914788708387391e-07,0.20501370899388893,1.0
50,200,2,10,100,1000,0.2,5,0.62776485187231257,0.61591754057943549,0.96694470195377313,0.96044034518553245,0.70904190349996143,0.71141972231365302,0.52017678489151498,0.13058138891421361,0.14907808696501321,0.51679622096238365,0.48439628277246427,1.2821258945638903e-06,0.18354574073852592,1.0
50,200,2,10,100,1000,0.2,25,0.68103328790404938,0.6848299577588095,0.97840777776239374,0.96982508714268034,0.70619507107466573,0.71251802974661049,0.49425829111896163,0.17027521411505545,0.12524800003185543,0.15110713413689869,0.14106746485156529,3.4812321595412143e-05,0.12096373274715955,1.0
50,200,2,10,100,1000,0.2,25,0.66270780103017368,0.64373620886919258,0.95247146648984515,0.94348529855552299,0.70501223128261659,0.6945527662186084,0.43045753104343271,0.31635364720310566,0.14028259024667802,0.073992639880380739,0.062715390416394845,1.053263597672327e-06,0.14259738256120302,1.0
50,200,2,10,100,1000,0.2,25,0.67014843221147269,0.66671907647930184,0.94060003178306872,0.93660371358705252,0.64722492657663633,0.64135986532686939,0.38882627409391973,0.18814392587643614,0.098767657018432251,0.16324859643016143,0.13444034490381329,5.337505680991228e-06,0.1340046518190845,1.0
50,200,2,10,100,1000,0.2,25,0.61912761226815405,0.62993011419913747,0.96775563875657544,0.9600275650904897,0.65107247294792681,0.66988794643183469,0.39684398278869409,0.080610622229802573,0.11080331166516945,0.069700789201000646,0.042025124918300683,2.2042684855616557e-05,0.14417815977307724,1.0
50,200,2,10,100,1000,0.2,25,0.75588024411446986,0.77036701108663219,0.89359699390569125,0.88241091294354346,0.69179949930166795,0.7056458201969612,0.32123069753123767,0.098145599948514559,0.10560547597912359,0.19488676068851696,0.1869144521403947,2.8678248091829062e-06,0.15334804246794276,1.0
50,200,2,10,100,1000,0.2,45,0.62153895188987962,0.56841525173143093,0.97865457719496263,0.96773498242125056,0.66715948147086801,0.64136052795061305,0.49800802706266528,0.12531696343291177,0.081478608983399162,-0.0391581350507757,-0.022570258449484681,6.0191650729235491e-06,0.1166295782263399,1.0
50,200,2,10,100,1000,0.2,45,0.60262455460278774,0.58228242985075362,0.97707590481140383,0.96521522992500741,0.65253433655644044,0.65263068511966538,0.52238962794080546,0.29233693341135625,0.10096212570248841,-0.060796685224266067,0.040255270303212076,4.2840978785596562e-05,0.13766050105116101,1.0
50,200,2,10,100,1000,0.2,45,0.55255160604401277,0.54127883915669961,0.93903894405799049,0.93260710624952237,0.62854875775904728,0.62928491731387037,0.34577587692124706,0.25365601362798884,0.12940371192113537,-0.034178623973765365,-0.0084503669951638827,2.7016492555320681e-05,0.12785351945303347,1.0
50,200,2,10,100,1000,0.2,45,0.69972573623645207,0.67075980484987485,0.96520672509590177,0.95134836542651535,0.68240260541314735,0.66627724626654861,0.31711985673243209,0.29620958252676105,0.11644921347345427,-0.10912817747474013,-0.095842435809068816,2.828165436941088e-05,0.11825678163471665,1.0
50,200,2,10,100,1000,0.2,45,0.73686813109484683,0.73611287648015655,0.92088880147551433,0.91345311690617892,0.66650668278461767,0.67144384563631931,0.25531321218925002,0.24384345997805693,0.076726749995756932,-0.1639063453028522,-0.18065007285854406,2.1258899919329721e-05,0.10953709480339258,1.0
50,200,2,10,100,1000,0.2,65,0.70910996652411962,0.71192672876101692,0.94972227007480492,0.94645914310505286,0.76665186451217371,0.76290371745317631,0.41442085787728117,0.088229420507082504,0.11392123890175811,0.51577531875000771,0.26381653080951439,3.9910699070500044e-05,0.1736297730402212,1.0
50,200,2,10,100,1000,0.2,65,0.7068885224165451,0.70791851104815484,0.95441032786709479,0.94877095914162646,0.70801540690283682,0.73532883053953679,0.50686586209957973,0.16490562293596228,0.1263971487895868,-0.19911842366033206,-0.12830942266684664,2.3014992819314628e-06,0.12871413371045648,1.0
50,200,2,10,100,1000,0.2,65,0.6641802940721222,0.66994965526046912,0.92096641439611504,0.91446417136791713,0.65013413102806439,0.65453158758327601,0.28878717164034895,0.20089117346846685,0.13986779049230022,0.31536001333315877,0.19667123075849935,4.1719485339708484e-06,0.17221236503957249,1.0
50,200,2,10,100,1000,0.2,65,0.69459444643775747,0.70287050850869615,0.95041157249046226,0.93952237914916037,0.68100415632941635,0.71099813968923709,0.28653772866873117,0.37255208637845089,0.11502267655483076,-0.16848498186067462,-0.080545770629780744,4.500965345988206e-06,0.1178257659537727,1.0
50,200,2,10,100,1000,0.2,65,0.64879588433142243,0.64575237390437856,0.95656505991031804,0.94913774492825231,0.66331079837418128,0.67348363579752302,0.51535147194261133,0.25318126256665313,0.15780654758790461,0.17538653231507928,0.10949161386867923,7.8321717891238762e-06,0.14057057659197925,1.0
50,200,2,10,100,1000,0.2,85,0.62591587990933306,0.61740236652598446,0.95978743277767475,0.95206295819163644,0.65918176909358861,0.66565802310644073,0.42828659122457041,0.21279574760409883,0.16813618967363522,0.15061052432136224,-0.10975212585932481,3.1749989182205951e-06,0.13069016165804048,1.0
50,200,2,10,100,1000,0.2,85,0.71295747972592793,0.70660642297082588,0.9292785455654714,0.91900781645053309,0.72970162841901021,0.72045993845203293,0.30239619356446751,0.19873250638070838,0.16613968571845802,0.6435530645319596,0.013613383768977583,6.8309070797578642e-06,0.14100322571385582,1.0
50,200,2,10,100,1000,0.2,85,0.73453800640910261,0.74545369063069034,0.94998502092038484,0.93865272549347945,0.68767202839254793,0.69698483153501367,0.39509187506171478,0.2003459854286867,0.19210517986769088,0.67426184851425219,0.33157352487741287,1.6715919616050456e-05,0.15141222415774502,1.0
50,200,2,10,100,1000,0.2,85,0.65857585386373763,0.67999633844177665,0.93642231443218815,0.92641581020118824,0.61805490187645273,0.63980856682851017,0.32347575700451209,0.28629263597022342,0.11232829416695746,0.63714998875651685,0.23981114182418362,8.4712734331748862e-06,0.13941020149467986,1.0
50,200,2,10,100,1000,0.2,85,0.6459128912219595,0.67952830984226109,0.91513573625735667,0.92036190430184328,0.67776538894889782,0.71319299345906828,0.31616147994385119,0.29400692670190448,0.11889325297846789,0.60759189240099121,0.09542367435203214,2.1351334179353643e-05,0.15867763953928682,1.0
50,200,5,10,100,1000,0.2,5,0.37957928896383475,0.40006306656350038,0.93313599357815424,0.9082707267884822,0.37948042926250891,0.42411851717159543,0.28597029944802832,0.20371126122882108,0.079538948914592345,0.40785831918271709,0.3515989900272859,5.5327387382675397e-06,0.16406022270171949,1.0
50,200,5,10,100,1000,0.2,5,0.41886554778966156,0.4259592554013456,0.96519251714300458,0.94899109691648087,0.43020729669838909,0.45655827203763433,0.37979847395630806,0.25972550300836506,0.044479825457866669,0.49500136576994092,0.44704892639551963,1.7231822967422872e-06,0.16524190849965126,1.0
50,200,5,10,100,1000,0.2,5,0.4769389086970155,0.49309370691549775,0.93932876952530187,0.91507481127132451,0.48529267127877573,0.5114241732961341,0.34195219135110166,0.21444924672220367,0.057052799557041012,0.46789914452109538,0.40628865029599315,5.7996384303926618e-06,0.12539984248276992,1.0
50,200,5,10,100,1000,0.2,5,0.41259346771690608,0.4120303327332609,0.96494282528039554,0.94788841597129592,0.45917022186768919,0.48984552728744679,0.38192894491987273,0.15308578839978007,0.098856462802398584,0.47161457012147889,0.4087318063653208,2.2902125363488679e-05,0.18847230359455214,1.0
50,200,5,10,100,1000,0.2,5,0.46494497938346746,0.47506905481396444,0.94253364716841925,0.92153005874990557,0.45718171471237623,0.48334594484944404,0.3409515749686719,0.1050959652264471,0.0022740270866296246,0.41159117015374891,0.3555231011313631,1.3002314551924243e-05,0.12387849097050507,1.0
50,200,5,10,100,1000,0.2,25,0.43151302976358052,0.4276999812485357,0.96053066720174463,0.94197736016987388,0.45573259644099029,0.47771334314085706,0.36654879424921138,0.15874372960731828,0.033721351411494911,0.072130925442353,0.04570937204018144,2.9376430419336685e-06,0.11175748850729272,1.0
50,200,5,10,100,1000,0.2,25,0.48010750958467985,0.45340568105429202,0.9623783936301854,0.94520387688366792,0.50807850135420873,0.50600897443526538,0.44319601607848375,0.16010253187395498,0.031383637737035376,0.12235023982370419,0.068483334751692881,3.1572488084385952e-05,0.12263214718617399,1.0
50,200,5,10,100,1000,0.2,25,0.45685508846150769,0.45117033414976315,0.95276431638898795,0.93168228098859962,0.47753936336561398,0.48662385702353517,0.39057702351325785,0.14190118083972147,0.06778349875662415,0.13406919785633054,0.09661284934804526,1.8765063931613923e-06,0.12292660187968851,1.0
50,200,5,10,100,1000,0.2,25,0.4285782561737902,0.44628329621048318,0.95642762972345985,0.94024944612801176,0.46142763163877532,0.48955647323232326,0.41610112592491511,0.13390719300376869,0.048607763506699292,0.043360303582240078,0.023028233659948327,2.8816218869964771e-06,0.12680949333552305,1.0
50,200,5,10,100,1000,0.2,25,0.4337799593699776,0.43230761750355795,0.95095220642373257,0.92596930212421535,0.45745334146861683,0.47168739060604131,0.32199124515109168,0.19392971122014499,0.031556267361660936,0.10244324955760742,0.062453487557483256,2.9162718635511453e-05,0.12051871420983695,1.0
50,200,5,10,100,1000,0.2,45,0.46370242921252636,0.46380829200645596,0.97320882654549568,0.95274693395459709,0.49834264958180741,0.52323474811703674,0.31038833983284436,0.080543328482848883,0.10678399850433337,-0.088656481767159345,-0.0064899370320863348,1.5423438881834173e-05,0.1274925115190968,1.0
50,200,5,10,100,1000,0.2,45,0.51739734170966956,0.51613008139444583,0.92859373087417596,0.90460300125480297,0.51552566746484052,0.53007051512104641,0.28939217534021494,0.11662394755848748,0.038826791448256293,-0.090633560376109257,-0.10119959906173603,3.8866579084695374e-05,0.11377268468280333,1.0
50,200,5,10,100,1000,0.2,45,0.51173260090775197,0.52657438652300792,0.89928600890947774,0.86282080757695367,0.47622432138365478,0.5093621320795928,0.24403325812435483,0.14561924909845111,0.010319057472277966,-0.09454214641995784,-0.043400766691651382,1.6707253858161408e-06,0.13110038584692063,1.0
50,200,5,10,100,1000,0.2,45,0.40388974992544735,0.38877970554633162,0.9698519702940237,0.95155130944029376,0.45626604719301522,0.46881343563267042,0.46693896360718729,0.07695722274733359,0.041287531521898485,-0.15682762452910848,-0.18054300944794965,1.1342572698858078e-05,0.11360772009054998,1.0
